region,date,day of the week,per 1 km ²,population_%,region_DOLNOŚLĄSKIE,region_KUJAWSKO-POMORSKIE,region_LUBELSKIE,region_LUBUSKIE,region_MAZOWIECKIE,region_MAŁOPOLSKIE,region_OPOLSKIE,region_PODKARPACKIE,region_PODLASKIE,region_POLSKA,region_POMORSKIE,region_WARMIŃSKO-MAZURSKIE,region_WIELKOPOLSKIE,region_ZACHODNIOPOMORSKIE,region_ŁÓDZKIE,region_ŚLĄSKIE,region_ŚWIĘTOKRZYSKIE,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,region_ŚŚ_average,region_ŚŚ_weighted_average,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
ŚŚ_Gaus_Noise_seed_5,2021-03-23,0.5714285714285714,0.0044575339497092,0.0602273362219956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2918929432699394,-0.029728095841079,-0.3139874223577439,-0.2478688093449596,0.0909125822623027,1606.1751078566876,169.46253656252034
ŚŚ_Gaus_Noise_seed_5,2021-03-24,0.7142857142857143,0.0046552337160376,0.0610660535701033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2621256888007175,0.0127327143327934,-0.2860115248705503,-0.2544116157893184,0.0917326046380107,1608.065041352845,169.63404732754532
ŚŚ_Gaus_Noise_seed_5,2021-03-25,0.8571428571428571,0.0047403232012343,0.0647632763035641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1935681227805446,0.0671354867466199,-0.2594262872391867,-0.2603764132638336,0.0816671832905025,1824.6971944024085,173.53549917365868
ŚŚ_Gaus_Noise_seed_5,2021-03-26,0.0,0.004347055024867,0.0653315535336309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1899540885616928,0.0828464263611981,-0.2513201946595382,-0.1694430006460543,0.0736100348085822,1766.4309208170653,180.1843019644604
ŚŚ_Gaus_Noise_seed_5,2021-03-27,0.1428571428571428,0.0043780328495573,0.066058686029339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4052715716197702,-0.0728528934929738,-0.2749481125387066,-0.0379686216770161,0.0458877376438261,1854.211133067943,181.5930279691514
ŚŚ_Gaus_Noise_seed_5,2021-03-28,0.2857142857142857,0.0046922331008717,0.062179056257688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2890936509234338,1.077424593727817,-0.2763646180693532,0.0357475524027905,0.0391909349424962,1779.2578717479737,198.0830443909447
ŚŚ_Gaus_Noise_seed_5,2021-03-29,0.4285714285714285,0.0046480079411936,0.0626076997371981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.313219589617748,-0.0478467084107511,-0.3149402120959293,-0.1744092945820111,0.0911636807125842,1972.068491843772,190.68961160823807
ŚŚ_Gaus_Noise_seed_5,2021-03-30,0.5714285714285714,0.004640465348547,0.0615410036072421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.260256482318656,0.0456287900899323,-0.2748893821606774,-0.2784940142859103,0.0857530102541716,2002.7913609308912,182.3991553200988
ŚŚ_Gaus_Noise_seed_5,2021-03-31,0.7142857142857143,0.0047149334862589,0.0621115634824297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2568171494893642,0.1575033440247552,-0.195305967591402,-0.3021549155171653,0.0617029552883899,1949.1636833122384,200.7334204778872
ŚŚ_Gaus_Noise_seed_5,2021-04-01,0.8571428571428571,0.0045562433459684,0.0612399015453443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2628162049402814,0.2347837192958321,-0.212307913071705,-0.3111626437947608,0.0750641165926437,1907.5498373923904,190.4157246693029
ŚŚ_Gaus_Noise_seed_5,2021-04-02,0.0,0.0047442076361157,0.0621971779599009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3156937087196578,0.2751164863910186,-0.2919376358680469,-0.3600933468832893,0.1214849281943014,1977.7250338323663,198.1892065330688
ŚŚ_Gaus_Noise_seed_5,2021-04-03,0.1428571428571428,0.0046373755403603,0.0603788138081175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6266831374672248,-0.260690401421738,-0.4161742915045717,-0.3595733245400105,0.1054782371034827,1858.83141658896,200.42177050447128
ŚŚ_Gaus_Noise_seed_5,2021-04-04,0.2857142857142857,0.0046419082212149,0.0621538506368659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7282041605575036,-0.4176605846889165,-0.4946178293744832,-0.1322798000017598,0.0180113211809573,1962.7236470244584,200.5463580695712
ŚŚ_Gaus_Noise_seed_5,2021-04-05,0.4285714285714285,0.0046942335316484,0.0611092194840958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7680404208881091,-0.8328242946053475,-0.6101446975637965,-0.8501387552591563,0.2035204132199693,2041.966604137921,209.38520419540663
ŚŚ_Gaus_Noise_seed_5,2021-04-06,0.5714285714285714,0.0044212868782491,0.0634630060116773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4208835699000794,-0.0918999124257065,-0.2831231623289699,-0.3326335837353111,0.0991497286274887,2194.243430248357,212.7696313770745
ŚŚ_Gaus_Noise_seed_5,2021-04-07,0.7142857142857143,0.0045292266094459,0.0603746661597137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3909485672167692,-0.0583482079286001,-0.3048383499026278,-0.2921724285929202,0.1077370703332986,2221.552861523412,223.8813578964061
ŚŚ_Gaus_Noise_seed_5,2021-04-08,0.8571428571428571,0.0045928064835668,0.0632201333456039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3586699474007208,-0.015310627693464,-0.3292358583385907,-0.2909844350506426,0.1086003235316702,2182.16147927361,215.2129558894223
ŚŚ_Gaus_Noise_seed_5,2021-04-09,0.0,0.004401694243625,0.0628345657564245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.299192596786597,0.0594099753094303,-0.2812440366236243,-0.2008899421251097,0.0886759276946232,2167.215501099045,211.42909522969103
ŚŚ_Gaus_Noise_seed_5,2021-04-10,0.1428571428571428,0.0047533398558119,0.0614157163352324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3370765146509764,0.0079423063815098,-0.1994950083795014,-0.0265107640328014,0.0289559203355113,2081.075021510412,201.8874370273369
ŚŚ_Gaus_Noise_seed_5,2021-04-11,0.2857142857142857,0.0045562382648025,0.0620499810075746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2214961672314319,0.1596494211016365,-0.0666512761484684,-0.0338041993736294,0.0111631092955212,2147.671753186524,215.38744438048053
ŚŚ_Gaus_Noise_seed_5,2021-04-12,0.4285714285714285,0.0047877823949151,0.0640723386151093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2806917648439631,0.0258662799543661,-0.257656458643111,-0.1453064496247952,0.0686131366559016,2209.289552331323,223.8699879362822
ŚŚ_Gaus_Noise_seed_5,2021-04-13,0.5714285714285714,0.0044944646810578,0.0647204910151238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3282589046363671,0.0155094447346151,-0.3235570019435705,-0.2687742122865347,0.0986648550936447,2259.9570485908685,221.5089875774549
ŚŚ_Gaus_Noise_seed_5,2021-04-14,0.7142857142857143,0.0045808343864757,0.0599382677409993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3198013346748969,0.0042244918675183,-0.3157131735833526,-0.2621164301980679,0.1003264801541192,2183.33187087429,218.0131511782945
ŚŚ_Gaus_Noise_seed_5,2021-04-15,0.8571428571428571,0.0046294590357094,0.0628145851242922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3275202320640258,0.0026020900526612,-0.3242064257981872,-0.2747970807174743,0.0970506729466806,2084.8630978018823,218.97813940337988
ŚŚ_Gaus_Noise_seed_5,2021-04-16,0.0,0.0043421142330867,0.0657913442610501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3247526166389743,0.027948519464518,-0.3146939980835187,-0.1785374861605919,0.0965744785091313,1995.2213168661256,216.229015831106
ŚŚ_Gaus_Noise_seed_5,2021-04-17,0.1428571428571428,0.004526635622007,0.0613960985283553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3531031104023384,0.0029939115378212,-0.2591968000488657,-0.0225028151531689,0.0389740646907251,1936.748542902904,201.1644474128645
ŚŚ_Gaus_Noise_seed_5,2021-04-18,0.2857142857142857,0.0044425120592123,0.0647209975676442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3469004040285525,0.0015934537947539,-0.1737706910095394,-0.0344028774966391,0.0308667215379983,2120.863750851323,204.9558661730211
ŚŚ_Gaus_Noise_seed_5,2021-04-19,0.4285714285714285,0.0045881439200464,0.0597338780034225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2188844015171935,0.044403282074969,-0.1960389493799646,-0.1017956128687034,0.0500214862685184,1999.925856857909,205.06958119698285
ŚŚ_Gaus_Noise_seed_5,2021-04-20,0.5714285714285714,0.0044883570216985,0.0599425317861701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2341528124580117,0.0671428300445325,-0.2023912048368531,-0.2172989171745691,0.0650133053793215,1946.2049921905384,207.8690068552281
ŚŚ_Gaus_Noise_seed_5,2021-04-21,0.7142857142857143,0.0047199322239226,0.0621870718816056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2057427815698402,0.0794525525967991,-0.2033193482991542,-0.2215310035431206,0.0585313090476562,1838.057592944024,200.8161216238786
ŚŚ_Gaus_Noise_seed_5,2021-04-22,0.8571428571428571,0.004511317324961,0.0612373936708494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2466836145880193,0.0740051216911698,-0.2369518573656857,-0.2180313257071745,0.0666726935632997,1783.4072570147275,198.74218203821363
ŚŚ_Gaus_Noise_seed_5,2021-04-23,0.0,0.0043205498238901,0.0649769154737654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2604935402337942,0.0937820031734606,-0.2233293132597403,-0.1319730153140579,0.0616424738957831,1706.7328339948642,206.6492031059101
ŚŚ_Gaus_Noise_seed_5,2021-04-24,0.1428571428571428,0.0043531408565265,0.0637301835915332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3033328541062433,0.0213753194744002,-0.174553942778541,0.0196769944089686,0.0170512696324839,1714.214457289475,205.67222314651283
ŚŚ_Gaus_Noise_seed_5,2021-04-25,0.2857142857142857,0.0045155779414714,0.0634233589368818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1376741979389251,1.211837752470139,-0.1599548224927788,0.0733254508051639,0.0163844696283337,1634.8338071311446,194.69615146590607
ŚŚ_Gaus_Noise_seed_5,2021-04-26,0.4285714285714285,0.0047263594662388,0.0630613984918236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2294088037286977,0.0234831574302607,-0.198891923682651,-0.0748599120265127,0.0475910958343703,1682.492723741026,197.01183997068264
ŚŚ_Gaus_Noise_seed_5,2021-04-27,0.5714285714285714,0.0044478587735002,0.0638975260313945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2152463487880902,0.0844049310188388,-0.1967624353929766,-0.1971014750328305,0.0529578931332635,1640.2527361063346,184.19417224738865
ŚŚ_Gaus_Noise_seed_5,2021-04-28,0.7142857142857143,0.004470255910284,0.064567070830807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1552313720995487,0.1222364094591185,-0.1569081590582501,-0.1873076493805925,0.042923680857791,1557.7483735766332,181.7594839474449
ŚŚ_Gaus_Noise_seed_5,2021-04-29,0.8571428571428571,0.0046885528047328,0.0607560379569765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1499939221735787,0.257376971734395,-0.1415497762391146,-0.1870533013751877,0.0438081421255082,1422.9222761466428,184.7487155892991
ŚŚ_Gaus_Noise_seed_5,2021-04-30,0.0,0.0043042084322197,0.0581160185161354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0659665555230156,0.4812320618147569,-0.0618558056463754,-0.1480586150188634,0.0181058424996377,1402.910777298144,173.1831481275497
ŚŚ_Gaus_Noise_seed_5,2021-05-01,0.1428571428571428,0.0045646198965891,0.0637611184915021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6615961136026018,-0.693344625902629,-0.2417792434865134,-0.3885448837542744,0.0457822760248771,1297.9962179367296,165.46411132127935
ŚŚ_Gaus_Noise_seed_5,2021-05-02,0.2857142857142857,0.004632779866425,0.0668751304319577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4335233304760623,-0.0577274214235657,-0.3489797389148996,-0.1704219525235419,0.0359976147868786,1374.3951163130814,165.23162584467377
ŚŚ_Gaus_Noise_seed_5,2021-05-03,0.4285714285714285,0.0045620638277542,0.064983427814078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5840447295401064,-0.7311208142821866,-0.4159111192873654,-0.7762638086982414,0.1914233464832266,1365.3817275961387,165.02889646071537
ŚŚ_Gaus_Noise_seed_5,2021-05-04,0.5714285714285714,0.0044237143220885,0.0656167064879399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0351676764748731,0.3086552300866622,-0.0652689853398145,-0.2523907471485382,0.0404840620981768,1338.0913890120137,154.87616878771567
ŚŚ_Gaus_Noise_seed_5,2021-05-05,0.7142857142857143,0.004498501691453,0.064992695371703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0457344555556517,0.1647114664432804,-0.1266972999648596,-0.2036215577672789,0.0407238286280736,1229.5692349643548,152.50233250092694
ŚŚ_Gaus_Noise_seed_6,2020-10-23,0.0,0.0046016453853903,0.0611331176432265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1893793373681903,0.0231068869626693,-0.2350694980263078,-0.1319092078729714,0.0670292986203211,751.1362795431243,54.13738591895706
ŚŚ_Gaus_Noise_seed_6,2020-10-24,0.1428571428571428,0.0046177992900425,0.0575663489551303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3172910855644903,-0.0864877958983829,-0.238911588929489,-0.0753728779716462,0.0510514299563483,741.1784010022659,59.46294943654063
ŚŚ_Gaus_Noise_seed_6,2020-10-25,0.2857142857142857,0.0044722596553556,0.0609800218685761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.390177170645096,-0.1108151121780116,-0.2172449297242954,-0.1463831059522668,0.0365722644247754,794.7167464546554,58.25611708674008
ŚŚ_Gaus_Noise_seed_6,2020-10-26,0.4285714285714285,0.0044615259733877,0.0628393873709917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2373837309335641,-0.0426119325307717,-0.2350025095643226,-0.1753708628604385,0.078343879324291,831.1989607369013,67.35683877793176
ŚŚ_Gaus_Noise_seed_6,2020-10-27,0.5714285714285714,0.0048499324394213,0.0640645140028842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2655321496600366,-0.0353752218061189,-0.2641724899753297,-0.2983292137013157,0.099781945005472,845.7263802387491,72.14827531511219
ŚŚ_Gaus_Noise_seed_6,2020-10-28,0.7142857142857143,0.00474618799404,0.0602153487888699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2339935254682287,-0.0235145204205373,-0.2506632357662193,-0.2973893344428577,0.0901254027507814,931.0591751793092,74.29344339301586
ŚŚ_Gaus_Noise_seed_6,2020-10-29,0.8571428571428571,0.004623482452619,0.0581188603521714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2524560322561643,-0.0222657704405802,-0.3050864281745249,-0.296400603102124,0.0962531152438227,987.2043322005136,78.75676535349648
ŚŚ_Gaus_Noise_seed_6,2020-10-30,0.0,0.0044595968496706,0.0616673444332944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2961722261119006,0.0110991616567347,-0.2949632895868018,-0.2500328799474821,0.0920175299863547,980.2071380070806,80.48123233086345
ŚŚ_Gaus_Noise_seed_6,2020-10-31,0.1428571428571428,0.0043580850788616,0.0592196568420054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3487614136759585,-0.1038411996003881,-0.324834675580982,-0.139564272143252,0.067573284275734,1029.4856439432576,85.23432364490449
ŚŚ_Gaus_Noise_seed_6,2020-11-01,0.2857142857142857,0.0044092913840617,0.0664871398555468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5791429970044217,-0.3906088749739321,-0.4051243816705491,-0.2729456158803497,0.0721744120005256,1046.5614014328778,92.82737167758216
ŚŚ_Gaus_Noise_seed_6,2020-11-02,0.4285714285714285,0.0044874794286104,0.0636097684021312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3017615724210924,-0.1233322335762196,-0.3087859066796319,-0.2245983586631891,0.1025602126149199,1077.3113218255162,96.84848686290636
ŚŚ_Gaus_Noise_seed_6,2020-11-03,0.5714285714285714,0.0045996916975939,0.0643152580680928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2860590494480876,-0.075983273003919,-0.3316520089135609,-0.3271395088031912,0.106068315459891,1162.5404985991293,102.89251103418196
ŚŚ_Gaus_Noise_seed_6,2020-11-04,0.7142857142857143,0.0046893878499626,0.0645115512916627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2663150091427301,-0.0707344999951284,-0.358973109186932,-0.3278058181063656,0.1152323624031527,1210.676998651168,93.8546119781397
ŚŚ_Gaus_Noise_seed_6,2020-11-05,0.8571428571428571,0.0046018559007082,0.0626117829307296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1994563493525261,-0.026024082552459,-0.3425911692880194,-0.3082725093780472,0.1088372861558203,1237.135857379231,107.7578463121422
ŚŚ_Gaus_Noise_seed_6,2020-11-06,0.0,0.0047209954969852,0.0634903247085219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2109930571893086,-0.0113963860633158,-0.338208006294074,-0.229724195187992,0.1066575244425374,1274.5993761401198,113.1285065820924
ŚŚ_Gaus_Noise_seed_6,2020-11-07,0.1428571428571428,0.0045220383237178,0.0630896721751409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4318701849425339,-0.1230490235816905,-0.3711229293822385,-0.0974155508706385,0.0709919888220365,1403.239544228748,113.21974558554813
ŚŚ_Gaus_Noise_seed_6,2020-11-08,0.2857142857142857,0.0047233116348403,0.0608281511255333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4973974004418097,-0.2198177648829541,-0.3270800937835483,-0.175980655030534,0.0585734350753337,1314.9241952971229,108.11536099748892
ŚŚ_Gaus_Noise_seed_6,2020-11-09,0.4285714285714285,0.0044086030304451,0.0598739097683649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3305158974288055,-0.0905291669092639,-0.3550949035236222,-0.2223909437806491,0.1126563863895169,1320.9278697540149,120.31752807520624
ŚŚ_Gaus_Noise_seed_6,2020-11-10,0.5714285714285714,0.0046711385765982,0.0622399118335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2318030966895234,0.1734616938031636,-0.3315811283319202,-0.3361316964449581,0.102684784765175,1366.5400524202155,124.38362218177848
ŚŚ_Gaus_Noise_seed_6,2020-11-11,0.7142857142857143,0.0043858376461315,0.0617245687316611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7255369353898902,-0.8026359661075438,-0.6176748716800541,-0.8170741504596389,0.2826926458304333,1343.56273285238,127.14602247591232
ŚŚ_Gaus_Noise_seed_6,2020-11-12,0.8571428571428571,0.0044642903687657,0.0606975000142946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2946878606757772,-0.023184899214569,-0.3958811330462712,-0.3370934619048497,0.1218632193115432,1451.241403288364,131.566173939616
ŚŚ_Gaus_Noise_seed_6,2020-11-13,0.0,0.0044097473676174,0.0623610667513482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3151777817347792,-0.0166133220551165,-0.3602972671949006,-0.2656691595502468,0.1298491744004892,1455.6794837695802,143.6655028609411
ŚŚ_Gaus_Noise_seed_6,2020-11-14,0.1428571428571428,0.0044064091784453,0.061011056392102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3851141885947246,-0.0835266305467872,-0.3490913792886843,-0.0839634621329548,0.0646950857755366,1312.355768985653,135.74199925716957
ŚŚ_Gaus_Noise_seed_6,2020-11-15,0.2857142857142857,0.0043637213674044,0.0607589491410009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.438612169271458,-0.2055333371553271,-0.2850578719482686,-0.1630790241148033,0.0515499715879654,1449.7106303569826,134.87717700755834
ŚŚ_Gaus_Noise_seed_6,2020-11-16,0.4285714285714285,0.0046315866878327,0.0603682332447893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3049877854429504,-0.0884010597786781,-0.3356149372964859,-0.2099773884838428,0.1028682355690242,1485.0695951659395,131.19387828259485
ŚŚ_Gaus_Noise_seed_6,2020-11-17,0.5714285714285714,0.0043706957385016,0.0628355888717926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3272994187276601,-0.0799603858466716,-0.3508571685401159,-0.2985820462799111,0.1195117684310663,1460.74729736776,133.99474738265278
ŚŚ_Gaus_Noise_seed_6,2020-11-18,0.7142857142857143,0.0044573721550009,0.0621375665471201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3235357932707143,-0.07132147123179,-0.3665028695984664,-0.3086420059292543,0.1147063861668751,1444.942767976858,130.07618252401974
ŚŚ_Gaus_Noise_seed_6,2020-11-19,0.8571428571428571,0.0045512956573835,0.0620087722690704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3213040877392842,-0.0806437070075593,-0.3751320616290017,-0.2980130790861444,0.117010333236871,1369.1867818050794,131.62240470777513
ŚŚ_Gaus_Noise_seed_6,2020-11-20,0.0,0.0041920765800774,0.0626798273526815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3549045399158456,-0.0233437976333505,-0.3433005339218487,-0.210398992903587,0.1071831947241952,1376.6823871366378,126.12519676892774
ŚŚ_Gaus_Noise_seed_6,2020-11-21,0.1428571428571428,0.0046930178307238,0.0635335458812244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3935960333761021,-0.0889355761910969,-0.3366084466456551,-0.081702179861822,0.0635024191756716,1398.3486784239597,134.1905096281921
ŚŚ_Gaus_Noise_seed_6,2020-11-22,0.2857142857142857,0.0045365600044287,0.0595294315386178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5451565821263943,-0.323239509818988,-0.3799321724378059,-0.176897776042702,0.0695059871656776,1312.5030288491928,135.36982989427793
